Theme,count,avg_tone
conflict,33293.0,-3.3290760037391878
eco,11095.0,-3.3253098927104645
env,8907.0,-3.2976330416334028
health,16982.0,-3.3419757117195537
social,22009.0,-3.3335610586690816
