Theme,count,avg_tone
conflict,9813.0,-2.7716253379675773
eco,3311.0,-2.7388912527181373
env,2573.0,-2.7620702549853156
health,5009.0,-2.7419952925660995
social,6454.0,-2.7747712704316996
