Theme,count,avg_tone
conflict,26705.0,-3.5956763601181696
eco,8992.0,-3.6016420551541577
env,7241.0,-3.5943535882107143
health,13806.0,-3.5717127620848426
social,17677.0,-3.6047177792592775
