Theme,count,avg_tone
conflict,10269.0,-3.7578235085636367
eco,3371.0,-3.8360098588717078
env,2693.0,-3.7993262840828916
health,5198.0,-3.8118204246545218
social,6732.0,-3.7785034161347992
