Theme,count,avg_tone
conflict,12548.0,-3.2687048470687468
eco,4199.0,-3.2006193373961307
env,3415.0,-3.2162408441593153
health,6353.0,-3.2429377873981897
social,8247.0,-3.2717252236055594
