Theme,count,avg_tone
conflict,6264.0,-2.6773661820092345
eco,2114.0,-2.7139708588830556
env,1661.0,-2.7277548413155888
health,3252.0,-2.6536637240828207
social,4280.0,-2.7007804335990775
