Theme,count,avg_tone
conflict,10761.0,-3.5714578406977155
eco,3631.0,-3.6095122494781675
env,2776.0,-3.6838320474444766
health,5474.0,-3.6630105171131633
social,7192.0,-3.5854827187349234
